id,uniqueid,adddate,lastmoddate,name,ownerid,userights,sortorder,parent,groupid,federationlevel,deleted
6107,1398263392597500,1502771712,1504805299,5.3b Solutions of Exponential Equations: Applications of Exponential and Logarithmic Functions,1,8,0,6101,0,1,0
6108,1398263407282673,1502771712,1504805299,5.3c Solutions of Exponential Equations: Applications of Exponential and Logarithmic Functions,1,8,0,6101,0,1,0
6109,1365520584282005,1502771712,1504805299,Ch 6-Finance,1,8,0,6080,0,1,0
6110,1365520612032977,1502771712,1504805299,6.1 Simple Interest,1,8,0,6109,0,1,0
6111,1365520644292588,1502771712,1504805299,6.2 Compound Interest,1,8,0,6109,0,1,0
6112,1365520669835997,1502771712,1504805299,6.3 Future Values of Annuities,1,8,0,6109,0,1,0
6113,1365520694298694,1502771712,1504805299,6.4 Present Value of Annuities,1,8,0,6109,0,1,0
6114,1365520743425251,1502771712,1504805299,6.5 Loans and Amortization,1,8,0,6109,0,1,0
6115,1429713024143186,1502771712,1504805299,Ch 9 - Derivatives,1,8,0,6080,0,1,0
6116,1429713100914224,1502771712,1504805299,9.1 Limits,1,8,0,6115,0,1,0
6117,1429713126697911,1502771712,1504805299,9.2 Continuous Functions,1,8,0,6115,0,1,0
6118,1429713151977686,1502771712,1504805299,9.3 Rates of Change and Derivatives,1,8,0,6115,0,1,0
6119,1429713207171228,1502771712,1504805299,9.4 Derivative Formulas,1,8,0,6115,0,1,0
6120,1429713238850898,1502771712,1504805299,9.5 The Product Rule and the Quotient Rule,1,8,0,6115,0,1,0
6121,1429713260928686,1502771712,1504805299,9.6 The Chain Rule,1,8,0,6115,0,1,0
6122,1429713285337768,1502771712,1504805299,9.7 Using Derivative Formulas,1,8,0,6115,0,1,0
6123,1429713301950361,1502771712,1504805299,9.8 Higher-Order Derivatives,1,8,0,6115,0,1,0
6124,1429713336049687,1502771712,1504805299,9.9 Applications: Marginals and Derivatives,1,8,0,6115,0,1,0
6125,1464401909312294,1502771712,1504805299,Ch 10 - Apps of Derivatives,1,8,0,6080,0,1,0
6126,1464791854466583,1502771712,1504805299,10.1 Rel Max and Min,1,8,0,6125,0,1,0
6127,1464791884893542,1502771712,1504805299,10.2 Concavity and Points of Inflection,1,8,0,6125,0,1,0
6128,1464791913166698,1502771712,1504805299,10.3 Optimization,1,8,0,6125,0,1,0
6129,1464791935679709,1502771712,1504805299,10.4 Applications of Max and Min,1,8,0,6125,0,1,0
6130,1464401922230473,1502771712,1504805299,Ch 11 - Derivs of exp and logs,1,8,0,6080,0,1,0
6131,1464791540272813,1502771712,1504805299,11.1 Derivatives of Log Functions,1,8,0,6130,0,1,0
6132,1464791568001793,1502771712,1504805299,11.2 Derivatives of Exponential Functions,1,8,0,6130,0,1,0
6133,1464791595296252,1502771712,1504805299,11.3 Implicit Differentation,1,8,0,6130,0,1,0
6134,1464401939798725,1502771712,1504805299,Ch 12 - Integration,1,8,0,6080,0,1,0
6135,1464792074366673,1502771712,1504805299,12.1 Indefinite Integrals,1,8,0,6134,0,1,0
6136,1464792092873567,1502771712,1504805299,12.2 Power Rule,1,8,0,6134,0,1,0
6137,1464792133624693,1502771712,1504805299,12.3 Integrals involving Log and Exponential Functions,1,8,0,6134,0,1,0
6138,1464792174908724,1502771712,1504805299,12.4 Applications,1,8,0,6134,0,1,0
6139,1464401950797844,1502771712,1504805299,Ch 13 - Apps of Integration,1,8,0,6080,0,1,0
6140,1464401975872035,1502771712,1504805299,13.1 Area under a curve,1,8,0,6139,0,1,0
6141,1464402016239181,1502771712,1504805299,13.2 Fundamental Theorem of Calculus,1,8,0,6139,0,1,0
6142,1464402032803301,1502771712,1504805299,13.3 Area Between Curves,1,8,0,6139,0,1,0
6143,1464792231792533,1502771712,1504805299,13.5 Using Tables of Integrals,1,8,0,6139,0,1,0
6266,1504465632032816,1504465632,1504761238,Reading / writing / place value,1,8,0,4,0,1,0
6293,1504816598554752,1504816598,1504816598,Scientific Notation,1,8,0,29,0,1,0
6294,1504817442661630,1504817442,1504817442,Midpoint / Length / etc,1,8,0,51,0,1,0
6298,1504928276651801,1504928276,1504928276,Regression,1,8,0,60,0,1,0
6304,1504977218691093,1504977218,1504977218,Systems of linear inequalities,1,8,0,131,0,1,0
6305,1504995197136791,1504995197,1504995197,Graphs,1,8,0,155,0,1,0
6538,1508290228547169,1508290228,1508290228,Absolute Value,1,8,0,60,0,1,0
6539,1508290253110461,1508290253,1508290253,Absolute value equations in 1 var,1,8,0,6538,0,1,0
6540,1508290276772543,1508290276,1508290276,Absolute value inequalities,1,8,0,6538,0,1,0
6541,1508290310567522,1508290310,1508290310,Equations in 2 variabes,1,8,0,6538,0,1,0
6574,1508791301494202,1508791301,1508791301,Rationalize denominators,1,8,0,155,0,1,0
6575,1526158055965183,1592915701,1592915701,OpenStax University Physics Volume 1,1,8,0,486,0,0,0
6576,1532409789962640,1592915701,1592915701,Ch 1 - Units and Measurement,1,0,0,6575,0,0,0
6577,1532409855491231,1592915701,1592915701,Ch 2 - Vectors,1,0,0,6575,0,0,0
6578,1532409934689330,1592915701,1592915701,Ch 3 - Motion Along a Straight Line,1,0,0,6575,0,0,0
6579,1532409979144144,1592915701,1592915701,Ch 4 - Motion in Two and Three Dimensions,1,0,0,6575,0,0,0
6580,1532409997345895,1592915701,1592915701,Ch 5 - Newton's Laws of Motion,1,0,0,6575,0,0,0
6581,1532410034213555,1592915701,1592915701,Ch 6 - Applications of Newton's Laws,1,0,0,6575,0,0,0
6582,1532410062164228,1592915701,1592915701,Ch 7 - Work and Kinetic Energy,1,0,0,6575,0,0,0
6583,1532410085255352,1592915701,1592915701,Ch 8 - Potential Energy and Conservation of Energy,1,0,0,6575,0,0,0
6584,1532410100328976,1592915701,1592915701,Ch 9 - Linear Momentum and Collisions,1,0,0,6575,0,0,0
6585,1532410138064430,1592915701,1592915701,Ch 10 - Fixed-Axis Rotation,1,0,0,6575,0,0,0
6586,1532410172705977,1592915701,1592915701,Ch 11 - Angular Momentum,1,0,0,6575,0,0,0
6587,1532410191169960,1592915701,1592915701,Ch 12 - Static Equilibrium and Elasticity,1,0,0,6575,0,0,0
6588,1532410211045500,1592915701,1592915701,Ch 13 - Gravitation,1,0,0,6575,0,0,0
6589,1532410223814136,1592915701,1592915701,Ch 14 - Fluid Mechanics,1,0,0,6575,0,0,0
6590,1532410240835342,1592915701,1592915701,Ch 15 - Oscillations,1,0,0,6575,0,0,0
6591,1532410252464774,1592915701,1592915701,Ch 16 - Waves,1,0,0,6575,0,0,0
6592,1532410264775341,1592915701,1592915701,Ch 17 - Sound,1,0,0,6575,0,0,0
6593,1587015665361568,1592915701,1592915701,OpenStax V1,1,0,0,6575,0,0,0
6594,1526536969693461,1592915701,1592915701,OpenStax University Physics Volume 3,1,8,0,486,0,0,0
6595,1526537053598175,1592915701,1592915701,Ch 1 - The Nature of Light,1,0,0,6594,0,0,0
6596,1526537091304532,1592915701,1592915701,Ch 2 - Geometric Optics and Image Formation,1,0,0,6594,0,0,0
6597,1526537423969496,1592915701,1592915701,Ch 3 - Interference,1,0,0,6594,0,0,0
6598,1526537624457026,1592915701,1592915701,Ch 4 - Diffraction,1,0,0,6594,0,0,0
6599,1526537742393378,1592915701,1592915701,Ch 5 - Relativity,1,0,0,6594,0,0,0
6600,1526538133444927,1592915701,1592915701,Ch 6 - Photons and Matter Waves,1,0,0,6594,0,0,0
6601,1526538303717240,1592915701,1592915701,Ch 7 - Quantum Mechanics,1,0,0,6594,0,0,0
6602,1526538440773200,1592915701,1592915701,Ch 8 - Atomic Structure,1,0,0,6594,0,0,0
6603,1526538469922652,1592915701,1592915701,Ch 9 - Condensed Matter Physics,1,0,0,6594,0,0,0
6604,1526538512615534,1592915701,1592915701,Ch 10 - Nuclear Physics,1,0,0,6594,0,0,0
6605,1526538549055763,1592915701,1592915701,Ch 11 - Particle Physics and Cosmology,1,0,0,6594,0,0,0
6606,1534961643879795,1592915701,1592915701,OpenStax University Physics Volume 2,1,8,0,486,0,0,0
6607,1534961724805665,1592915701,1592915701,Ch 1 - Temperature and Heat,1,0,0,6606,0,0,0
6608,1534961746066346,1592915701,1592915701,Ch 2 - The Kinetic Theory of Gases,1,0,0,6606,0,0,0
6609,1534961793262662,1592915701,1592915701,Ch 3 - The First Law of Thermodynamics,1,0,0,6606,0,0,0
6610,1534961813114164,1592915701,1592915701,Ch 4 - The Second Law of Thermodynamics,1,0,0,6606,0,0,0
6611,1534961836532616,1592915701,1592915701,Ch 5 - Electric Charges and Fields,1,0,0,6606,0,0,0
6612,1534961860470679,1592915701,1592915701,Ch 6 - Gauss's Law,1,0,0,6606,0,0,0
6613,1534961939308244,1592915701,1592915701,Ch 7 - Electric Potential,1,0,0,6606,0,0,0
6614,1534961958372898,1592915701,1592915701,Ch 8 - Capacitance,1,0,0,6606,0,0,0
6615,1534961976393701,1592915701,1592915701,Ch 9 - Current and Resistance,1,0,0,6606,0,0,0
6616,1534962300824892,1592915701,1592915701,Ch 10 - Direct-Current Circuits,1,0,0,6606,0,0,0
6617,1534962319157260,1592915701,1592915701,Ch 11 - Magnetic Forces and Fields,1,0,0,6606,0,0,0
6618,1534962960651250,1592915701,1592915701,Ch 12 - Sources of Magnetic Fields,1,0,0,6606,0,0,0
6619,1534962991454658,1592915701,1592915701,Ch 13 - Electromagnetic Induction,1,0,0,6606,0,0,0
6620,1534963007724075,1592915701,1592915701,Ch 14 - Inductance,1,0,0,6606,0,0,0
6621,1534963031260656,1592915701,1592915701,Ch 15 - Alternating-Current Circuits,1,0,0,6606,0,0,0
6622,1534963057628998,1592915701,1592915701,Ch 16 - Electromagnetic Waves,1,0,0,6606,0,0,0
